ID,Mission Date,Operation,Country,SERVICE,Unit,Mission design series aircraft,Mission Number,Time of Day,Departure,Number of Planes Attacking,Call Sign,Weapons Expendend,Weapon Type,Weapon Weight,Bomb Load,Latitude,Longitude,Target Location,Target Country,Target Type,Launching Base,Base Latitude,Base Longitude,Bomb Damage Assessment,Enemy Action,Route Details,ISR COLLECTED,Friendly Casualties,WEATHER,Altitude,Date of Record
900,8/1/1916,,Italy,,,Caproni Ca.32,,,,,,,,8000,780,45.334797,14.404103,Punta Bianca 3km W of Fiume,Italy,Whitehead Torpedo and Submarine Works,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1452,6/24/1916,,Italy,,,Airship,,,Night,1,V-2,,,,2200,45.4908,13.5081,Punta Salvore,Italy,town?,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1045,12/7/1917,,Italy,,,Airship,,,Night,1,M-11,,,,2200,45.922289,11.930373,Quero,Italy,town and vicinity,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1048,12/8/1917,,Italy,,,Airship,,,Night,1,M-11,,,,2200,45.922289,11.930373,Quero,Italy,Camp near town,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1188,6/6/1918,,Italy,,,Airship,,,Night,1,M-19,,,,2200,45.922289,11.930373,Quero,Italy,"""Railroad, printed matter drop in vicinity""",,,,,,,,,,15000,6/10/2016
1028,12/7/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.922289,11.930373,Quero and Moptta di Livenza,Italy,bivouacked troops and convoys in movement,,,,,,,,,,,6/10/2016
961,5/17/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,45.906,13.701,Ranziango-Vogersko and Owcia Drage,,Barracks and Troops,Spilimbergo,46.1113,12.8991,,P-5 Ciampino-Rome Pilot school,,,,,15000,6/10/2016
958,5/15/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,45.906,13.701,Ranziango-Vogersko and Owcia Drage,,Barracks and Troops,Spilimbergo,46.1113,12.8991,,F-3 Ferrara,,,,,15000,6/10/2016
1406,10/23/1918,,USA,,,Caproni Ca.32,,,,5,,,,3900,780,,,Reg. Casa della Finanza - Ospedaletto,,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1283,7/31/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,,,Region of Caldonazzo,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1270,7/21/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,,,Region of Chione - Vezzano Riva,,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1276,7/23/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.841874,12.417446,Region of Conegliano - Oderzo,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1284,7/31/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,46.065473,11.233713,Region of Pergine,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1407,10/23/1918,,USA,,,Caproni Ca.32,,,,2,,,,1560,780,45.964696,11.709564,Region of Primolano,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1312,8/12/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.927313,12.376341,Region; Conegliano - Sacile,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1335,8/20/1918,,USA,,,Caproni Ca.32,,,Night,2,,,PROPAGANDA,1560,780,46.206424,11.114312,Region; Mezzolombardo,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1265,7/18/1918,,USA,,,Caproni Ca.32,,,Night,2,,,PROPAGANDA,1560,780,46.206424,11.114312,Region; Mezzolombardo,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1313,8/12/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.752089,12.638922,Region; Motta di Livenza - S. Stino,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1314,8/12/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.752089,12.638922,Region; Motta di Livenza - S. Stino - Staffolo,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1292,8/5/1918,,USA,,,Caproni Ca.32,,,,2,,,PROPAGANDA,1560,780,45.675534,12.505805,Region; Palazetto - Foci - Livenza,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1242,7/10/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.736539,12.528572,Region; Piave - Livenza,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1266,7/18/1918,,USA,,,Caproni Ca.32,,,Night,2,,,PROPAGANDA,1560,780,45.736539,12.528572,Region; Piavon - Motta di Livenza,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1390,2/24/1917,,Italy,,,Airship,,,Night,1,M-9,,,,2200,45.8572,13.7842,Reifenberg,Italy,Station,Casarsa,45.952801,12.818901,,,,,,,15000,6/10/2016
1015,9/21/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,45.718333,13.811667,Repen Piccolo (Repenka),,town?,Spilimbergo,46.1113,12.8991,,,,,,,15000,6/10/2016
861,4/26/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.8572222,13.7841667,Rifemberga,,Rail center,,,,,,,,,,,6/10/2016
883,5/10/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.8572222,13.7841667,Rifemberga,,Rail center,,,,,,,,,,,6/10/2016
947,5/10/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.8572222,13.7841667,Rifembergo,Slovenia,Railway works,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1365,4/9/1916,,Italy,,,Airship,,,Night,1,M-3,,,,2200,45.2511,14.2681,Riva,Italy,Fortress,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1347,8/23/1918,,USA,,,Caproni Ca.32,,,Night,1,,,,780,780,46.016667,11.1,Romagnano,Italy,Camp,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1349,8/24/1918,,USA,,,Caproni Ca.32,,,Night,1,,,,780,780,46.016667,11.1,Romagnano,Italy,Camp,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1113,12/28/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.8275,13.4722,Ronchi Valley at head of Val Frenzela,Italy,Enemy troops,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1368,3/18/1917,,Italy,,,Airship,,,Night,1,M-3,,,,2200,45.88953,11.033166,Rovereto,Italy,Rail Station,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
895,7/8/1916,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.88953,11.033166,S of Calliano (NE of Roverto) in Adige Valley,Italy,Enemy positions and columns,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1408,10/23/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.980945,11.782635,S of Fonzaso,Italy,Rail Bridge,Padua / St. Pelagius,,,,,,,,,,6/10/2016
915,6/5/1917,,Italy,,,Caproni Ca.32,,,,,,,,4400,,45.84203,13.4589,S Pietro - Tryeste - Lubiana,,Rail line,,,,,,,,,,,6/10/2016
807,11/9/1915,,Italy,,,Caproni Ca.32,,,,,,,,,,45.74706839,13.67495623,S. Daniele and Nabresina and other targets on Carso high plains,Italy,"""Rail stations, trains at Nabresina""",,,,,,,,,,,6/10/2016
1235,7/5/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,,,S. Elena - Cavile,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1394,5/29/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,44.871031,13.838065,Pola,Italy,Port,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1395,6/5/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,44.871031,13.838065,Pola,Italy,Port,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1396,6/15/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.681022,13.966697,Divaccia,Slovenia,Rail Center,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1397,6/17/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,46.409911,13.198165,Muggia,Italy,Fortress,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1399,7/5/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.637275,13.760402,Trieste,Italy,San Marco Dockyards,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1400,7/15/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,46.016667,11.633333,Grigano (Grigno),Italy,Rail Station,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1401,7/20/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.74706839,13.67495623,Nabresina,Italy,Rail Line,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1402,7/21/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.765351,13.652766,Sistiana,Italy,Rail Crossing,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1151,3/10/1918,,Italy,,,Airship,,,Night,1,M-15,,,2800,2200,45.927709,12.371802,S. Fior di Sopra,Italy,Airdrome,,,,,,,,,,15000,6/10/2016
1354,10/6/1918,,Italy,,,Airship,,,Night,1,M-14,,,,2200,45.927709,12.371802,S. Fior di Sopra,Italy,Airdrome,,,,,,,,,,15000,6/10/2016
1123,2/5/1918,,Italy,,,Airship,,,Night,1,M-15,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station,,,,,,,,,,15000,6/10/2016
1247,8/5/1918,,Italy,,,Airship,,,Night,1,F-5,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station,,,,,,,,,,15000,6/10/2016
1323,9/14/1918,,Italy,,,Airship,,,Night,1,M-19,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station and printed matter drop in vicinity,,,,,,,,,,15000,6/10/2016
1222,7/13/1918,,Italy,,,Airship,,,Night,1,F-5,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station and printed matter drop,,,,,,,,,,15000,6/10/2016
1411,8/6/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.226908,13.596461,Parenzo,Italy,Military works,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1412,5/28/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.8,13.5333,Monfalcone,Italy,Electric Works,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1321,9/14/1918,,Italy,,,Airship,,,Night,1,F-5,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station and printed matter drop between Livenza and Tagliamento,,,,,,,,,,15000,6/10/2016
1115,2/3/1918,,Italy,,,Airship,,,Night,1,M-15,,,,2200,45.721851,12.684331,S. Stino di Livenza,Italy,Rail Station,,,,,,,,,,15000,6/10/2016
1419,10/27/1918,,USA,,,Caproni Ca.32,,,,3,,,,2340,780,45.9552778,12.5019444,Sacile,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1417,6/16/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.906,13.701,Opcia Draga,,Rail Station,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1427,10/28/1918,,USA,,,Caproni Ca.32,,,,9,,,,7020,780,45.9552778,12.5019444,Sacile,Italy,Station,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1437,10/29/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.9552778,12.5019444,Sacile,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1421,7/4/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.834722,13.549167,Doberdo,Italy,Encampment near,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1424,10/29/1918,,Italy,,,Airship,,,Night,1,M-19,,,,2200,45.9552778,12.5019444,Sacile,Italy,Rail Station,,,,,,,,,,15000,6/10/2016
1439,10/29/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.967846,12.54209,Sacile - Pontanafredda,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1425,7/5/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.0475,18.304444,Opcina,Italy,Rail Line,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1426,7/16/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.9944,13.6414,Isonzo,Slovenia,Tranches on Left Bank,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1294,8/6/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.966724,12.621291,Sacile - Pordenone,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1443,10/30/1918,,USA,,,Caproni Ca.32,,,,3,,,,2340,780,45.966724,12.621291,Sacile - Pordenone,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1328,8/16/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.968653,12.580896,Sacile - Pordenone,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1444,10/30/1918,,USA,,,Caproni Ca.32,,,,2,,,,1560,780,45.968653,12.580896,Sacile - Pordenone,Italy,RR Turntable,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1432,8/5/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.834722,13.549167,Doberdo,Italy,Encampment near,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1277,7/25/1918,,USA,,,Caproni Ca.32,,,Night,2,,,PROPAGANDA,1560,780,45.968653,12.580896,Sacile- Pordenone,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
853,11/14/1915,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.74706839,13.67495623,San Daniele & Nabresina,Italy,Rail stations and other mil objectives,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1072,3/12/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,45.950559,12.318327,San Giovanni di Veglia,Italy,Airdrome,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1414,10/26/1918,,USA,,,Caproni Ca.32,,,,1,,,,780,780,45.6963889,12.2272222,San Pelagio,Italy,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1438,9/16/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.78333,13.66666,Duino,Italy,Rail Crossing,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
972,6/6/1917,,Italy,,,Caproni Ca.32,,,,,,,,4000,780,45.84203,13.4589,San Pietro,,RR Station on Trieste-Lubiana RR,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
974,6/9/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.84203,13.4589,San Pietro,,RR Station on Trieste-Lubiana RR,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1231,7/17/1918,,Italy,,,Airship,,,Night,1,M-19,,,,2200,45.721851,12.684331,San Stino di Livenza,Italy,Rail Station and printed matter drop between Livenza and Tagliamento,,,,,,,,,,15000,6/10/2016
1274,8/12/1918,,Italy,,,Airship,,,Night,1,M-19,,,,2200,45.721851,12.684331,San Stino di Livenza,Italy,Rail Station,,,,,,,,,,15000,6/10/2016
1445,11/1/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,46.188478,13.543292,Savogna,Italy,Encampment and trenches,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
989,7/25/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,46.1469444,13.7388889,Santa Lucia di Tolmino,Italy,Rail construction,Spilimbergo,46.1113,12.8991,,,,,,,15000,6/10/2016
1447,11/6/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,46.188478,13.543292,Savogna,Italy,Encampment and trenches,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
914,5/25/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,46.1469444,13.7388889,Santa Lucia of Tolmino,Slovenia,Enemy Supply Routes,,,,,,,,,,,6/10/2016
964,5/25/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.1469444,13.7388889,Santa Lucia of Tolmino,Slovenia,,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1451,4/4/1916,,Italy,Army,,Airship,,,Night,1,V-2,,,,2200,45.74706839,13.67495623,Nabresina,Italy,Rail Center,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
965,5/25/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.1469444,13.7388889,Santa Lucia of Tolmino,Slovenia,"""rail station, enemy back lines, rail works, ammo dumps, batteries, enemy infantry on march""",Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
966,5/27/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.1469444,13.7388889,Santa Lucia of Tolmino,Slovenia,Rail Station,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1263,8/12/1918,,Italy,,,Airship,,,Night,1,F-5,,,,2200,45.977741,11.940813,Sanzan (Feltre),Italy,"""Bombed station, printed matter drop in Val di Piave""",,,,,,,,,,15000,6/10/2016
849,11/3/1915,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.188478,13.543292,Savogna,Italy,"""Rail Stations, enemy encampments""",Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1332,9/20/1918,,Italy,,,Caproni Ca.32,,,,,,,,2000,,44.8667,13.8333,Scoglio Olivi,Croatia,Pula Shipyard,,,,,,,,,,,6/10/2016
1013,8/24/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,46.1469444,13.7388889,Senica-Santa Lucia di Tolmino,,Enemy Position,Spilimbergo,46.1113,12.8991,,,,,,,15000,6/10/2016
878,5/3/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.7061,13.8625,Sesana,Slovenia,Rail center,,,,,,,,,,,6/10/2016
1372,9/8/1916,,Italy,,,Airship,,,Night,1,M-9,,,,2200,45.765351,13.652766,Sistiana,Italy,Viaduct,Casarsa,45.952801,12.818901,,,,,,,15000,6/10/2016
1249,7/14/1918,,USA,,,Caproni Ca.32,,,,1,,,PROPAGANDA,780,780,45.9552778,12.5019444,Socile,,,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1211,6/22/1918,,USA,,,Caproni Ca.32,,,,7,,,,5460,780,45.834263,12.266963,Spresiano - Conegliano,Italy,Rail line,Padua / St. Pelagius,,,,,,,,,,6/10/2016
950,5/12/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.74706839,13.67495623,St Daniele (in Branizza valey),,Railway works,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
977,6/16/1917,,Italy,,,Caproni Ca.32,,,,,,,,3960,780,46.1469444,13.7388889,Sta. Lucia Zone (Tolmino) and Bazza Valleyy (Upper Isonzo),Italy,"""enemy hutments,camps""",Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1139,8/31/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.052676,10.853632,Stenico and Vezzano,Italy,500 kg. printed matter drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1145,10/4/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.052676,10.853632,Stenico-Vezzano-Lavis,Italy,600 kg. printed matter drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1166,10/31/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.050678,11.507668,Striggo and Borgo,Italy,Railroad between towns,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1084,6/7/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.048893,11.234145,Susa (N of Caldonazzo),Italy,Rail platform,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1043,11/9/1917,,Italy,,,Airship,,,Night,1,M-11,,,,2200,45.851295,12.249334,Susegana,Italy,neighborhood,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
963,11/6/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,46.333333,13.116667,Tagliamento,Italy,Enemy Troops,,,,,,,,,,,6/10/2016
970,11/7/1917,,Italy,,,Caproni Ca.32,,,,,,,,19.448889,,46.333333,13.116667,Tagliamento,Italy,Enemy Troops attempting to build bridges and passages on river,,,,,,,,,,,6/10/2016
959,11/4/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,46.333333,13.116667,Tagliamento (Left Bank),Italy,Own Munitions depot not destroyed during retreat,,,,,,,,,,,6/10/2016
1070,11/6/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.333333,13.116667,Tagliamento River,Italy,Troops repairing Bridge,Padua / St. Pelagius,,,,,,,,,,6/10/2016
1037,9/10/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.9741667,13.7433333,Tarnova Forest,Slovenia,enemy batteries,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1040,9/16/1917,,Italy,,,Caproni Ca.32,,,,,,,,5000,780,43.714722,19.448889,Tavnica (E of Monte San Gabriele),Slovenia,massed troops,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
941,9/9/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.9741667,13.7433333,Terranova Forest,Italy,Enemy Battery,,,,,,,,,,,6/10/2016
942,9/10/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.9741667,13.7433333,Terranova Forest,Italy,Enemy Battery,,,,,,,,,,,6/10/2016
896,7/10/1916,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.0333333,10.7166667,Tione,Italy,,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
1144,9/29/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.0333333,10.7166667,Tione-Calliano,Italy,600 kg. printed matter drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
940,8/31/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,46.183017,13.732753,Tolmina area / Carso supply routes,Slovenia,Rail Facilities,,,,,,,,,,,6/10/2016
978,6/17/1917,,Italy,,,Airship,,,Night,1,M-10,,,,2200,46.183017,13.732753,Tolmino,Slovenia,town?,Spilimbergo,46.1113,12.8991,,,,,,,15000,6/10/2016
1029,8/31/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,46.183017,13.732753,Tolmino (Upper Isonzo) and LOC's on the Carso,Slovenia,,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
879,5/26/1916,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.88417,13.28611,Torre Valley and Arsa Valley,,Enemy positions,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
894,5/11/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.74706839,13.67495623,Torrente Branizza Valley (Frigido)/ Pola,Italy,,,,,,,,,,,,6/10/2016
1099,7/12/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.148533,10.766728,Trentino,Italy,printed matter drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1103,7/14/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.104615,10.739904,Trentino,Italy,printed matter and Propaganda drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1398,7/3/1915,,Italy,Navy,,Airship,,,Night,1,P-4,,,,2200,45.637275,13.760402,Trieste,Italy,Technical Buildings,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
1137,8/16/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.035668,10.737394,Trentino near Tione,Italy,500 kg. printed matter drop,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1135,8/12/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.057773,10.886848,Trentino to Vezzano,Italy,500 kg printed matter drop among enemy retreat,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1413,6/8/1915,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.9944,13.6414,Isonzo,Slovenia,Tranches on Left Bank,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1272,8/12/1918,,Italy,,,Caproni Ca.32,,,,,,,,,,46.057773,10.886848,Trentino to Vezzano,Italy,Front lines and supply LOC's,,,,,,,,,,,6/10/2016
1279,8/13/1918,,Italy,,,Caproni Ca.32,,,,,,,,,,46.057773,10.886848,Trentino to Vezzano,Italy,Airfields / rail facilities,,,,,,,,,,,6/10/2016
1289,8/15/1918,,Italy,,,Caproni Ca.32,,,,,,,,,,46.057773,10.886848,Trentino to Vezzano,Italy,Front lines and supply LOC's,,,,,,,,,,,6/10/2016
1119,8/8/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.107555,11.097476,Trento,Italy,bombed station S of trento and manifesto drop in region,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1367,5/1/1916,,Italy,,,Airship,,,Night,1,M-3,,,,2200,46.107555,11.097476,Trento,Italy,Rail Station,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1089,7/2/1918,,Italy,,,Airship,,,Night,1,M-11,,,,2200,46.107555,11.097476,Trento (S. Station),Italy,Rail line construction,Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
1449,5/2/1916,,Italy,Army,,Airship,,,Night,1,P-5,,,,2200,45.895556,13.6075,Rubbia and Merna,Slovenia,"""Encampment, trenches and battery""",Boscomantico,45.472,10.9279,,,,,,,15000,6/10/2016
862,4/30/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.637275,13.760402,Trieste,Italy,Aerodrome,,,,,,,,,,,6/10/2016
872,4/21/1916,,Italy,,,Caproni Ca.32,,,,,,60,frag bombs,,780,45.637275,13.760402,Trieste,Italy,Seaplane station,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
906,9/13/1916,,Italy,,,Caproni Ca.32,,,,22,,172,60 lb bombs,10320,469.0909091,45.637275,13.760402,Trieste,Italy,Lloyd's Arsenal and Seaplane station,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
918,6/5/1917,,Italy,,,Caproni Ca.32,,,,,,,,2200,,45.637275,13.760402,Trieste/ Muggia/ Prosecco,Italy,Military supply industrial facilities,,,,,,,,,,,6/10/2016
880,5/30/1916,,Italy,,,Caproni Ca.32,,,,,,100,,,780,45.617,11.617,Upper Assa Valley,Italy,enemy encampment and arsenal,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
893,6/30/1916,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.617,11.617,Upper Assa Valley,Italy,enemy encampments,Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
820,7/3/1916,,Italy,,,Caproni Ca.32,,,,,,,,,,45.617,11.617,Upper Assa Valley Plateau,Italy,,,,,,,,,,,,6/10/2016
858,4/19/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,46.040545,13.788362,Upper Chiapovano / Spirito Plateau and Basizza,Italy,Supply Center / troop concentration,,,,,,,,,,,6/10/2016
927,6/20/1917,,Italy,,,Caproni Ca.32,,,,,,,,,,45.617,11.617,Upper valleys of Astico and Assa,Italy,Enemy Supply Routes,,,,,,,,,,,6/10/2016
875,4/25/1917,,Italy,Army,,Airship,,,Night,1,M-1,,,,1320,45.0475,18.304444,Opcina,Italy,Rail Station,Campalto,45.4,11.0833,,,,,,,15000,6/10/2016
975,6/11/1917,,Italy,,,Caproni Ca.32,,,,,,,,,780,45.617,11.617,Upper valleys of Astico and Assa,Italy,"""Enemy rear areas, Heavy batteries""",Pordenone,46.031889,12.596472,,,,,,,,6/10/2016
